timestamp,symbol,price,volume
2024-01-15 09:53:22.846,AAPL,99.890463,10000
2024-01-15 09:53:23.969,AAPL,99.899519,10000
2024-01-15 09:53:24.092,AAPL,99.859377,10000
2024-01-15 09:53:25.215,AAPL,99.850414,10000
2024-01-15 09:53:26.338,AAPL,99.845741,10000
2024-01-15 09:53:27.461,AAPL,99.867916,10000
2024-01-15 09:53:28.584,AAPL,99.866221,10000
2024-01-15 09:53:29.707,AAPL,99.861857,10000
2024-01-15 09:53:30.830,AAPL,99.844456,10000
2024-01-15 09:53:31.953,AAPL,99.858222,10000
2024-01-15 09:53:32.076,AAPL,99.842440,10000
2024-01-15 09:53:33.199,AAPL,99.830989,10000
2024-01-15 09:53:34.322,AAPL,99.819541,10000
2024-01-15 09:53:35.445,AAPL,99.842983,10000
2024-01-15 09:53:36.568,AAPL,99.833183,10000
2024-01-15 09:53:37.691,AAPL,99.830845,10000
2024-01-15 09:53:38.814,AAPL,99.813865,10000
2024-01-15 09:53:39.937,AAPL,99.821413,10000
2024-01-15 09:53:40.060,AAPL,99.799590,10000
2024-01-15 09:53:41.183,AAPL,99.786572,10000
2024-01-15 09:53:42.306,AAPL,99.762233,10000
2024-01-15 09:53:43.429,AAPL,99.790406,10000
2024-01-15 09:53:44.552,AAPL,99.762191,10000
2024-01-15 09:53:45.675,AAPL,99.789662,10000
2024-01-15 09:53:46.798,AAPL,99.806578,10000
2024-01-15 09:53:47.921,AAPL,99.808895,10000
2024-01-15 09:53:48.044,AAPL,99.833808,10000
2024-01-15 09:53:49.167,AAPL,99.832046,10000
2024-01-15 09:53:50.290,AAPL,99.855481,10000
2024-01-15 09:53:51.413,AAPL,99.845433,10000
2024-01-15 09:53:52.536,AAPL,99.837529,10000
2024-01-15 09:53:53.659,AAPL,99.841097,10000
2024-01-15 09:53:54.782,AAPL,99.854275,10000
2024-01-15 09:53:55.905,AAPL,99.856991,10000
2024-01-15 09:53:56.028,AAPL,99.846592,10000
2024-01-15 09:53:57.151,AAPL,99.824553,10000
2024-01-15 09:53:58.274,AAPL,99.813607,10000
2024-01-15 09:53:59.397,AAPL,99.799382,10000
2024-01-15 09:54:00.520,AAPL,99.792433,10000
2024-01-15 09:54:01.643,AAPL,99.792406,10000
2024-01-15 09:54:02.766,AAPL,99.783122,10000
2024-01-15 09:54:03.889,AAPL,99.798404,10000
2024-01-15 09:54:04.012,AAPL,99.820296,10000
2024-01-15 09:54:05.135,AAPL,99.827046,10000
2024-01-15 09:54:06.258,AAPL,99.846834,10000
2024-01-15 09:54:07.381,AAPL,99.856523,10000
2024-01-15 09:54:08.504,AAPL,99.857332,10000
2024-01-15 09:54:09.627,AAPL,99.860647,10000
2024-01-15 09:54:10.750,AAPL,99.862547,10000
2024-01-15 09:54:11.873,AAPL,99.848372,10000
2024-01-15 09:54:12.996,AAPL,99.846682,10000
2024-01-15 09:54:13.119,AAPL,99.860816,10000
2024-01-15 09:54:14.242,AAPL,99.871355,10000
2024-01-15 09:54:15.365,AAPL,99.887166,10000
2024-01-15 09:54:16.488,AAPL,99.879309,10000
2024-01-15 09:54:17.611,AAPL,99.881399,10000
2024-01-15 09:54:18.734,AAPL,99.896330,10000
2024-01-15 09:54:19.857,AAPL,99.866632,10000
2024-01-15 09:54:20.980,AAPL,99.891115,10000
2024-01-15 09:54:21.103,AAPL,99.862319,10000
2024-01-15 09:54:22.226,AAPL,99.889639,10000
2024-01-15 09:54:23.349,AAPL,99.877357,10000
2024-01-15 09:54:24.472,AAPL,99.883118,10000
2024-01-15 09:54:25.595,AAPL,99.884360,10000
2024-01-15 09:54:26.718,AAPL,99.863114,10000
2024-01-15 09:54:27.841,AAPL,99.842221,10000
2024-01-15 09:54:28.964,AAPL,99.850591,10000
2024-01-15 09:54:29.087,AAPL,99.815580,10000
2024-01-15 09:54:30.210,AAPL,99.796654,10000
2024-01-15 09:54:31.333,AAPL,99.776782,10000
2024-01-15 09:54:32.456,AAPL,99.808968,10000
2024-01-15 09:54:33.579,AAPL,99.810966,10000
2024-01-15 09:54:34.702,AAPL,99.798321,10000
2024-01-15 09:54:35.825,AAPL,99.801282,10000
2024-01-15 09:54:36.948,AAPL,99.802204,10000
2024-01-15 09:54:37.071,AAPL,99.801630,10000
2024-01-15 09:54:38.194,AAPL,99.803709,10000
2024-01-15 09:54:39.317,AAPL,99.799583,10000
2024-01-15 09:54:40.440,AAPL,99.807267,10000
2024-01-15 09:54:41.563,AAPL,99.821407,10000
2024-01-15 09:54:42.686,AAPL,99.836121,10000
2024-01-15 09:54:43.809,AAPL,99.830277,10000
2024-01-15 09:54:44.932,AAPL,99.839677,10000
2024-01-15 09:54:45.055,AAPL,99.827097,10000
2024-01-15 09:54:46.178,AAPL,99.812822,10000
2024-01-15 09:54:47.301,AAPL,99.814050,10000
2024-01-15 09:54:48.424,AAPL,99.807671,10000
2024-01-15 09:54:49.547,AAPL,99.772172,10000
2024-01-15 09:54:50.670,AAPL,99.781233,10000
2024-01-15 09:54:51.793,AAPL,99.806721,10000
2024-01-15 09:54:52.916,AAPL,99.824135,10000
2024-01-15 09:54:53.039,AAPL,99.791388,10000
2024-01-15 09:54:54.162,AAPL,99.801099,10000
2024-01-15 09:54:55.285,AAPL,99.778019,10000
2024-01-15 09:54:56.408,AAPL,99.757493,10000
2024-01-15 09:54:57.531,AAPL,99.747433,10000
2024-01-15 09:54:58.654,AAPL,99.762234,10000
2024-01-15 09:54:59.777,AAPL,99.765071,5414
2024-01-15 09:55:00.900,AAPL,99.772431,10000
2024-01-15 09:55:01.023,AAPL,99.772288,10000
2024-01-15 09:55:02.146,AAPL,99.801367,10000
2024-01-15 09:55:03.269,AAPL,99.806032,10000
2024-01-15 09:55:04.392,AAPL,99.816449,10000
2024-01-15 09:55:05.515,AAPL,99.801610,10000
2024-01-15 09:55:06.638,AAPL,99.814076,10000
2024-01-15 09:55:07.761,AAPL,99.830186,10000
2024-01-15 09:55:08.884,AAPL,99.837965,10000
2024-01-15 09:55:09.007,AAPL,99.834735,10000
2024-01-15 09:55:10.130,AAPL,99.803007,10000
2024-01-15 09:55:11.253,AAPL,99.836728,10000
2024-01-15 09:55:12.376,AAPL,99.840985,10000
2024-01-15 09:55:13.499,AAPL,99.831479,2814
2024-01-15 09:55:14.622,AAPL,99.814777,10000
2024-01-15 09:55:15.745,AAPL,99.813607,10000
2024-01-15 09:55:16.868,AAPL,99.838161,10000
2024-01-15 09:55:17.991,AAPL,99.829029,10000
2024-01-15 09:55:18.114,AAPL,99.808770,10000
2024-01-15 09:55:19.237,AAPL,99.800477,10000
2024-01-15 09:55:20.360,AAPL,99.811836,10000
2024-01-15 09:55:21.483,AAPL,99.820513,10000
2024-01-15 09:55:22.606,AAPL,99.809408,10000
2024-01-15 09:55:23.729,AAPL,99.800049,10000
2024-01-15 09:55:24.852,AAPL,99.772207,10000
2024-01-15 09:55:25.975,AAPL,99.785583,10000
2024-01-15 09:55:26.098,AAPL,99.790403,10000
2024-01-15 09:55:27.221,AAPL,99.799414,10000
2024-01-15 09:55:28.344,AAPL,99.773655,10000
2024-01-15 09:55:29.467,AAPL,99.806241,10000
2024-01-15 09:55:30.590,AAPL,99.807137,10000
2024-01-15 09:55:31.713,AAPL,99.794951,10000
2024-01-15 09:55:32.836,AAPL,99.782478,10000
2024-01-15 09:55:33.959,AAPL,99.752031,10000
2024-01-15 09:55:34.082,AAPL,99.751504,10000
2024-01-15 09:55:35.205,AAPL,99.779317,10000
2024-01-15 09:55:36.328,AAPL,99.795787,10000
2024-01-15 09:55:37.451,AAPL,99.809294,10000
2024-01-15 09:55:38.574,AAPL,99.794465,10000
2024-01-15 09:55:39.697,AAPL,99.805209,10000
2024-01-15 09:55:40.820,AAPL,99.789758,10000
2024-01-15 09:55:41.943,AAPL,99.791178,10000
2024-01-15 09:55:42.066,AAPL,99.832051,10000
2024-01-15 09:55:43.189,AAPL,99.832951,10000
2024-01-15 09:55:44.312,AAPL,99.825224,10000
2024-01-15 09:55:45.435,AAPL,99.848300,10000
2024-01-15 09:55:46.558,AAPL,99.856737,10000
2024-01-15 09:55:47.681,AAPL,99.884584,10000
2024-01-15 09:55:48.804,AAPL,99.889913,10000
2024-01-15 09:55:49.927,AAPL,99.888085,10000
2024-01-15 09:55:50.050,AAPL,99.863582,10000
2024-01-15 09:55:51.173,AAPL,99.876863,10000
2024-01-15 09:55:52.296,AAPL,99.869683,10000
2024-01-15 09:55:53.419,AAPL,99.865296,10000
2024-01-15 09:55:54.542,AAPL,99.876271,10000
2024-01-15 09:55:55.665,AAPL,99.895941,10000
2024-01-15 09:55:56.788,AAPL,99.888264,10000
2024-01-15 09:55:57.911,AAPL,99.882889,10000
2024-01-15 09:55:58.034,AAPL,99.898428,10000
2024-01-15 09:55:59.157,AAPL,99.890699,10000
2024-01-15 09:56:00.280,AAPL,99.913810,10000
2024-01-15 09:56:01.403,AAPL,99.887958,10000
2024-01-15 09:56:02.526,AAPL,99.909490,10000
2024-01-15 09:56:03.649,AAPL,99.917251,10000
2024-01-15 09:56:04.772,AAPL,99.871790,10000
2024-01-15 09:56:05.895,AAPL,99.846400,10000
2024-01-15 09:56:06.018,AAPL,99.821441,10000
2024-01-15 09:56:07.141,AAPL,99.829136,10000
2024-01-15 09:56:08.264,AAPL,99.817745,10000
2024-01-15 09:56:09.387,AAPL,99.834693,10000
2024-01-15 09:56:10.510,AAPL,99.810472,10000
2024-01-15 09:56:11.633,AAPL,99.811751,10000
2024-01-15 09:56:12.756,AAPL,99.814621,10000
2024-01-15 09:56:13.879,AAPL,99.832686,10000
2024-01-15 09:56:14.002,AAPL,99.814448,10000
2024-01-15 09:56:15.125,AAPL,99.797154,10000
2024-01-15 09:56:16.248,AAPL,99.815567,10000
2024-01-15 09:56:17.371,AAPL,99.806316,10000
2024-01-15 09:56:18.494,AAPL,99.799880,10000
2024-01-15 09:56:19.617,AAPL,99.817596,10000
2024-01-15 09:56:20.740,AAPL,99.847258,10000
2024-01-15 09:56:21.863,AAPL,99.851090,10000
2024-01-15 09:56:22.986,AAPL,99.850798,10000
2024-01-15 09:56:23.109,AAPL,99.876776,10000
2024-01-15 09:56:24.232,AAPL,99.873773,10000
2024-01-15 09:56:25.355,AAPL,99.875564,10000
2024-01-15 09:56:26.478,AAPL,99.877605,10000
2024-01-15 09:56:27.601,AAPL,99.900705,10000
2024-01-15 09:56:28.724,AAPL,99.917429,10000
2024-01-15 09:56:29.847,AAPL,99.913236,10000
2024-01-15 09:56:30.970,AAPL,99.890201,10000
2024-01-15 09:56:31.093,AAPL,99.890618,10000
2024-01-15 09:56:32.216,AAPL,99.893435,10000
2024-01-15 09:56:33.339,AAPL,99.909155,10000
2024-01-15 09:56:34.462,AAPL,99.916018,10000
2024-01-15 09:56:35.585,AAPL,99.936429,10000
2024-01-15 09:56:36.708,AAPL,99.919158,10000
2024-01-15 09:56:37.831,AAPL,99.914654,10000
2024-01-15 09:56:38.954,AAPL,99.927227,10000
2024-01-15 09:56:39.077,AAPL,99.949491,10000
2024-01-15 09:56:40.200,AAPL,99.963704,10000
2024-01-15 09:56:41.323,AAPL,99.969100,10000
2024-01-15 09:56:42.446,AAPL,99.987713,10000
2024-01-15 09:56:43.569,AAPL,99.963227,10000
2024-01-15 09:56:44.692,AAPL,99.952281,10000
2024-01-15 09:56:45.815,AAPL,99.971644,10000
2024-01-15 09:56:46.938,AAPL,99.975850,10000
2024-01-15 09:56:47.061,AAPL,99.970050,10000
2024-01-15 09:56:48.184,AAPL,99.968065,10000
2024-01-15 09:56:49.307,AAPL,99.946268,10000
2024-01-15 09:56:50.430,AAPL,99.963537,10000
2024-01-15 09:56:51.553,AAPL,99.977747,10000
2024-01-15 09:56:52.676,AAPL,100.008045,10000
2024-01-15 09:56:53.799,AAPL,99.991690,10000
2024-01-15 09:56:54.922,AAPL,100.010508,10000
2024-01-15 09:56:55.045,AAPL,100.028538,10000
2024-01-15 09:56:56.168,AAPL,100.050760,10000
2024-01-15 09:56:57.291,AAPL,100.050625,10000
2024-01-15 09:56:58.414,AAPL,100.050284,10000
2024-01-15 09:56:59.537,AAPL,100.079900,10000
2024-01-15 09:57:00.660,AAPL,100.065023,10000
2024-01-15 09:57:01.783,AAPL,100.050325,10000
2024-01-15 09:57:02.906,AAPL,100.087907,10000
2024-01-15 09:57:03.029,AAPL,100.086290,10000
2024-01-15 09:57:04.152,AAPL,100.078185,10000
2024-01-15 09:57:05.275,AAPL,100.101149,10000
2024-01-15 09:57:06.398,AAPL,100.097509,10000
2024-01-15 09:57:07.521,AAPL,100.099917,10000
2024-01-15 09:57:08.644,AAPL,100.097878,10000
2024-01-15 09:57:09.767,AAPL,100.111366,10000
2024-01-15 09:57:10.890,AAPL,100.120449,10000
2024-01-15 09:57:11.013,AAPL,100.118360,10000
2024-01-15 09:57:12.136,AAPL,100.116332,10000
2024-01-15 09:57:13.259,AAPL,100.087625,10000
2024-01-15 09:57:14.382,AAPL,100.091431,10000
2024-01-15 09:57:15.505,AAPL,100.095291,10000
2024-01-15 09:57:16.628,AAPL,100.132898,10000
2024-01-15 09:57:17.751,AAPL,100.125041,10000
2024-01-15 09:57:18.874,AAPL,100.113518,10000
2024-01-15 09:57:19.997,AAPL,100.140599,10000
2024-01-15 09:57:20.120,AAPL,100.130871,10000
2024-01-15 09:57:21.243,AAPL,100.147003,10000
2024-01-15 09:57:22.366,AAPL,100.178856,10000
2024-01-15 09:57:23.489,AAPL,100.182417,10000
2024-01-15 09:57:24.612,AAPL,100.203477,10000
2024-01-15 09:57:25.735,AAPL,100.214804,10000
2024-01-15 09:57:26.858,AAPL,100.214990,10000
2024-01-15 09:57:27.981,AAPL,100.215641,10000
2024-01-15 09:57:28.104,AAPL,100.217640,10000
2024-01-15 09:57:29.227,AAPL,100.213000,10000
2024-01-15 09:57:30.350,AAPL,100.255689,10000
2024-01-15 09:57:31.473,AAPL,100.235194,10000
2024-01-15 09:57:32.596,AAPL,100.245280,10000
2024-01-15 09:57:33.719,AAPL,100.231859,10000
2024-01-15 09:57:34.842,AAPL,100.244828,10000
2024-01-15 09:57:35.965,AAPL,100.255590,10000
2024-01-15 09:57:36.088,AAPL,100.261162,10000
2024-01-15 09:57:37.211,AAPL,100.297071,10000
2024-01-15 09:57:38.334,AAPL,100.342025,10000
2024-01-15 09:57:39.457,AAPL,100.327992,10000
2024-01-15 09:57:40.580,AAPL,100.306939,10000
2024-01-15 09:57:41.703,AAPL,100.272846,10000
2024-01-15 09:57:42.826,AAPL,100.280797,10000
2024-01-15 09:57:43.949,AAPL,100.314276,10000
2024-01-15 09:57:44.072,AAPL,100.311058,10000
2024-01-15 09:57:45.195,AAPL,100.327620,10000
2024-01-15 09:57:46.318,AAPL,100.308170,10000
2024-01-15 09:57:47.441,AAPL,100.300995,10000
2024-01-15 09:57:48.564,AAPL,100.290335,10000
2024-01-15 09:57:49.687,AAPL,100.332921,10000
2024-01-15 09:57:50.810,AAPL,100.322025,10000
2024-01-15 09:57:51.933,AAPL,100.317659,10000
2024-01-15 09:57:52.056,AAPL,100.315451,10000
2024-01-15 09:57:53.179,AAPL,100.315306,10000
2024-01-15 09:57:54.302,AAPL,100.341769,10000
2024-01-15 09:57:55.425,AAPL,100.352711,10000
2024-01-15 09:57:56.548,AAPL,100.348199,10000
2024-01-15 09:57:57.671,AAPL,100.332564,10000
2024-01-15 09:57:58.794,AAPL,100.307438,10000
2024-01-15 09:57:59.917,AAPL,100.316669,10000
2024-01-15 09:58:00.040,AAPL,100.320073,10000
2024-01-15 09:58:01.163,AAPL,100.333707,10000
2024-01-15 09:58:02.286,AAPL,100.322895,10000
2024-01-15 09:58:03.409,AAPL,100.320449,10000
2024-01-15 09:58:04.532,AAPL,100.312233,10000
2024-01-15 09:58:05.655,AAPL,100.310131,10000
2024-01-15 09:58:06.778,AAPL,100.318462,10000
2024-01-15 09:58:07.901,AAPL,100.326145,10000
2024-01-15 09:58:08.024,AAPL,100.333845,10000
2024-01-15 09:58:09.147,AAPL,100.374875,10000
2024-01-15 09:58:10.270,AAPL,100.426847,10000
2024-01-15 09:58:11.393,AAPL,100.396803,10000
2024-01-15 09:58:12.516,AAPL,100.385877,10000
2024-01-15 09:58:13.639,AAPL,100.422562,10000
2024-01-15 09:58:14.762,AAPL,100.408147,10000
2024-01-15 09:58:15.885,AAPL,100.371303,10000
2024-01-15 09:58:16.008,AAPL,100.368226,10000
2024-01-15 09:58:17.131,AAPL,100.367094,10000
2024-01-15 09:58:18.254,AAPL,100.353096,5195
